"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
882 0.269736760462238 6 20 "GO:0048020" "CCR chemokine receptor binding" 0.675733072196169
1760 0.139286568578018 3 9 "GO:0048027" "mRNA 5'-UTR binding" 0.550392986138592
-524 0.245438611808272 3 63 "GO:0048029" "monosaccharide binding" 0.665998225540419
64 0.781119363163598 2 244 "GO:0048037" "cofactor binding" 0.936194530850489
780 0.368332967456275 2 17 "GO:0048038" "quinone binding" 0.744953329840531
-832 0.461157481984221 4 10 "GO:0048156" "tau protein binding" 0.792291642302272
1612 0.117912723132595 2 12 "GO:0048185" "activin binding" 0.527895844046774
-497 0.755916839798103 7 5 "GO:0048273" "mitogen-activated protein kinase p38 binding" 0.926424397647299
934 0.0550417174967074 3 54 "GO:0048306" "calcium-dependent protein binding" 0.384140235081954
460 0.421779244940329 2 39 "GO:0048365" "Rac GTPase binding" 0.770072074230523
2504 0.116950126845026 2 5 "GO:0048406" "nerve growth factor binding" 0.527895844046774
-448 0.677166445344936 3 11 "GO:0048407" "platelet-derived growth factor binding" 0.898565987231928
974 0.107117405799566 5 35 "GO:0048487" "beta-tubulin binding" 0.514057595211134
1362 0.393669530004128 3 5 "GO:0048495" "Roundabout binding" 0.755518944332739
879 0.514935510918658 4 7 "GO:0050291" "sphingosine N-acyltransferase activity" 0.835169037609366
270 0.820377750225488 3 9 "GO:0050308;GO:0019203" "sugar-phosphatase activity" 0.941701220329257
264 0.797731086398744 6 12 "GO:0050321" "tau-protein kinase activity" 0.941701220329257
1006 0.259940742458967 2 16 "GO:0050431" "transforming growth factor beta binding" 0.670823032198554
1850 0.204550227899298 5 6 "GO:0050656" "3'-phosphoadenosine 5'-phosphosulfate binding" 0.629759213422921
812 0.0495639509853436 3 75 "GO:0050660" "flavin adenine dinucleotide binding" 0.37164025756437
-242 0.654120706607001 3 44 "GO:0050661" "NADP binding" 0.88666673743818
224 0.404929646138623 2 178 "GO:0050662" "coenzyme binding" 0.757784634761343
-321 0.755606974469112 2 12 "GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.926424397647299
436 0.451910464884589 2 38 "GO:0050681" "androgen receptor binding" 0.787730031654607
304 0.646692084122857 4 29 "GO:0050699" "WW domain binding" 0.884111797223956
172 0.891457894173916 4 8 "GO:0050700" "CARD domain binding" 0.961506281226457
122 0.933092745899493 4 6 "GO:0050733" "RS domain binding" 0.981331771792165
-184 0.827330569947303 2 18 "GO:0050750;GO:0070325" "lipoprotein particle receptor binding" 0.944847482648577
-682 0.459751787287228 2 15 "GO:0050780" "dopamine receptor binding" 0.79091864198225
828 0.51198534218763 3 8 "GO:0050786" "RAGE receptor binding" 0.833995885328285
2523 0.0108820284982616 4 13 "GO:0050811" "GABA receptor binding" 0.218825566263744
2391 0.134399079707797 3 5 "GO:0050815" "phosphoserine binding" 0.544396239545249
752 1.79873134101126e-05 2 429 "GO:0050839" "cell adhesion molecule binding" 0.00335077952668383
-634 0.214645473971287 2 49 "GO:0050840" "extracellular matrix binding" 0.630400220852609
333 0.597826543984009 2 32 "GO:0050997" "quaternary ammonium group binding" 0.8652228783076
716 0.452981981698486 2 14 "GO:0050998" "nitric-oxide synthase binding" 0.787730031654607
1013 0.369897449053032 3 10 "GO:0051010" "microtubule plus-end binding" 0.744953329840531
0 1 3 6 "GO:0051011" "microtubule minus-end binding" 1
810 0.0163287670399464 2 113 "GO:0051015" "actin filament binding" 0.253773210467225
446 0.436276802297609 2 39 "GO:0051018" "protein kinase A binding" 0.778068501812104
853 0.273928764374339 6 21 "GO:0051019" "mitogen-activated protein kinase binding" 0.675733072196169
1106 0.101465054006954 2 28 "GO:0051059" "NF-kappaB binding" 0.502401459121431
338 0.376637180173314 2 88 "GO:0051082" "unfolded protein binding" 0.744953329840531
231 0.578308735598663 2 74 "GO:0051087" "chaperone binding" 0.856183810328708
839 0.0498800159532573 2 70 "GO:0051117" "ATPase binding" 0.37164025756437
182 0.751073003826845 4 39 "GO:0051119;GO:0015144;GO:1901476" "carbohydrate transmembrane transporter activity" 0.924455909047489
697 0.383162195695127 2 20 "GO:0051183" "vitamin transporter activity" 0.749090709424956
1157 0.169533414697613 2 18 "GO:0051184" "cofactor transporter activity" 0.590808908003218
1648 0.302032236555589 3 5 "GO:0051185" "coenzyme transporter activity" 0.698315667497319
-1045 0.00683624286303497 2 86 "GO:0051213" "dioxygenase activity" 0.187918598271523
513 0.310719681952878 3 50 "GO:0051219" "phosphoprotein binding" 0.710839412748339
171 0.743103882382354 2 47 "GO:0051287" "NAD binding" 0.922048796880163
2098 0.0779949202737669 3 9 "GO:0051371" "muscle alpha-actinin binding" 0.450520748644715
-758 0.6032853360953 3 6 "GO:0051378;GO:0043176" "serotonin binding" 0.868941810550465
688 0.38950271429011 2 20 "GO:0051393" "alpha-actinin binding" 0.752461539902672
558 0.639358770659544 2 9 "GO:0051400" "BH domain binding" 0.884111797223956
2081 0.0435493036840777 4 12 "GO:0051428" "peptide hormone receptor binding" 0.368944227394918
189 0.682740566810211 3 60 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.899512281780134
1713 0.0320181240180495 4 20 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.328307050171
-501 0.375139957904077 4 40 "GO:0051539" "4 iron, 4 sulfur cluster binding" 0.744953329840531
937 0.172989023841174 2 27 "GO:0051721" "protein phosphatase 2A binding" 0.595191786514224
1452 0.159098753049051 3 12 "GO:0051787" "misfolded protein binding" 0.573173678917031
1264 0.185445851579408 2 14 "GO:0051861" "glycolipid binding" 0.609121890326317
-2060 0.157694258061785 2 6 "GO:0051864" "histone demethylase activity (H3-K36 specific)" 0.573173678917031
1062 0.115747990139215 4 28 "GO:0051879" "Hsp90 protein binding" 0.527746080914463
-62 0.966152182695423 2 6 "GO:0051880" "G-quadruplex DNA binding" 0.991499465297725
226 0.85793191696106 2 8 "GO:0051920" "peroxiredoxin activity" 0.958614108897941
1580 0.278605677225387 4 6 "GO:0051998;GO:0010340" "carboxyl-O-methyltransferase activity" 0.680748498705525
137 0.913619462778092 3 8 "GO:0052650" "NADP-retinol dehydrogenase activity" 0.969373294924843
69 0.962095161278591 2 6 "GO:0052658" "inositol-1,4,5-trisphosphate 5-phosphatase activity" 0.990288171495099
473 0.161142617080532 4 113 "GO:0052689" "carboxylic ester hydrolase activity" 0.573390360962382
-1640 0.304356363842589 6 5 "GO:0052724;GO:0000828;GO:0052723;GO:0000832;GO:0000829;GO:0000827" "inositol hexakisphosphate 3-kinase activity" 0.702443714072099
23 0.983316096192149 3 11 "GO:0052743;GO:0052659" "inositol tetrakisphosphate phosphatase activity" 0.995531202977145
935 0.25385297019313 2 19 "GO:0052745" "inositol phosphate phosphatase activity" 0.670823032198554
796 0.358108591635391 2 17 "GO:0052890;GO:0003995" "acyl-CoA dehydrogenase activity" 0.741038038012152
828 0.51179411183079 2 8 "GO:0055056" "D-glucose transmembrane transporter activity" 0.833995885328285
1052 0.288082034845308 2 13 "GO:0055102;GO:0004859" "lipase inhibitor activity" 0.683775649220444
-814 0.41142772210993 2 13 "GO:0055103;GO:0055106" "ligase regulator activity" 0.762076348908166
-2104 0.149050475911978 3 6 "GO:0055131" "C3HC4-type RING finger domain binding" 0.560490015088765
-626 0.579304183527458 3 10 "GO:0060229;GO:0016004" "lipase activator activity" 0.856476933469167
729 0.289451041694544 2 27 "GO:0060590" "ATPase regulator activity" 0.683775649220444
-7 0.995984515763961 3 6 "GO:0061133" "endopeptidase activator activity" 0.998859714211038
443 0.609505351325481 4 17 "GO:0070006" "metalloaminopeptidase activity" 0.872442347012544
278 0.0855832193108437 2 510 "GO:0070011;GO:0008233" "peptidase activity" 0.465853817983303
1230 0.214435427456144 4 13 "GO:0070016" "armadillo repeat domain binding" 0.630400220852609
803 0.417383889232901 5 13 "GO:0070034" "telomeric RNA binding" 0.766575481070004
-1288 0.419883218937103 2 5 "GO:0070061" "fructose binding" 0.76914898751882
935 0.116633700936981 2 36 "GO:0070063" "RNA polymerase binding" 0.527895844046774
910 0.279894277660929 3 18 "GO:0070064" "proline-rich region binding" 0.680870922741514
-436 0.765167997567363 4 6 "GO:0070087" "chromo shadow domain binding" 0.928231376999115
728 0.617632873895839 2 6 "GO:0070180" "LSU rRNA binding" 0.87542746473932
-438 0.745739514190652 2 7 "GO:0070181" "SSU rRNA binding" 0.922048796880163
-1064 0.323212894484216 2 11 "GO:0070182" "DNA polymerase binding" 0.716927050687904
595 0.456086022928856 3 20 "GO:0070273" "phosphatidylinositol-4-phosphate binding" 0.787730031654607
-3517 0.0276527107735415 3 5 "GO:0070290" "NAPE-specific phospholipase D activity" 0.305585888548289
1066 0.281884209539382 2 13 "GO:0070300" "phosphatidic acid binding" 0.68236275797198
221 0.890035973620499 3 5 "GO:0070324" "thyroid hormone binding" 0.961506281226457
-668 0.380863622679864 2 22 "GO:0070330;GO:0016712" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen" 0.748977482675993
-857 0.36965866412478 2 14 "GO:0070402" "NADPH binding" 0.744953329840531
254 0.7977446278539 4 13 "GO:0070403" "NAD+ binding" 0.941701220329257
-16 0.987865835194736 4 11 "GO:0070410" "co-SMAD binding" 0.995650165739403
2288 0.0336458680197798 4 11 "GO:0070411" "I-SMAD binding" 0.33607133547079
-183 0.814774627209221 4 21 "GO:0070412" "R-SMAD binding" 0.941701220329257
-90 0.852228544419802 2 55 "GO:0070491" "repressing transcription factor binding" 0.958614108897941
-4059 0.00263612353963746 2 7 "GO:0070492" "oligosaccharide binding" 0.122768039131687
-171 0.885812494880485 4 9 "GO:0070513" "death domain binding" 0.961506281226457
549 0.538708095472902 2 16 "GO:0070530" "K63-linked polyubiquitin binding" 0.844321341943106
-261 0.732342587493284 4 22 "GO:0070566" "adenylyltransferase activity" 0.922048796880163
2782 0.0194464718074845 2 9 "GO:0070567" "cytidylyltransferase activity" 0.272668808999568
1067 0.504140419366303 2 5 "GO:0070568" "guanylyltransferase activity" 0.826635060402948
393 0.771084172525945 4 7 "GO:0070569" "uridylyltransferase activity" 0.932060608330575
424 0.736965817276495 4 8 "GO:0070573" "metallodipeptidase activity" 0.922048796880163
-1160 0.208466001489606 2 15 "GO:0070577" "histone acetyl-lysine binding" 0.630400220852609
1525 0.176929189914988 2 10 "GO:0070628" "proteasome binding" 0.598071934173116
806 0.498362954570422 2 9 "GO:0070679" "inositol 1,4,5 trisphosphate binding" 0.822093220201955
838 0.397366323689558 3 13 "GO:0070696;GO:0033612" "receptor serine/threonine kinase binding" 0.757784634761343
893 0.452964830861723 6 9 "GO:0070700" "BMP receptor binding" 0.787730031654607
133 0.874479854410312 2 18 "GO:0070717" "poly-purine tract binding" 0.958614108897941
628 0.666898225363627 3 6 "GO:0070728" "leucine binding" 0.89346036883334
-114 0.937504356820669 2 6 "GO:0070739" "protein-glutamic acid ligase activity" 0.981331771792165
-804 0.417205360544643 4 13 "GO:0070742" "C2H2 zinc finger domain binding" 0.766575481070004
-201 0.569158472569622 4 103 "GO:0070851" "growth factor receptor binding" 0.851321480468084
-1209 0.449007176515396 2 5 "GO:0070878" "primary miRNA binding" 0.787730031654607
-89 0.899288255795642 2 26 "GO:0070888" "E-box binding" 0.964368326938748
-1107 0.488240420032591 4 5 "GO:0071558" "histone demethylase activity (H3-K27 specific)" 0.81623783041346
-485 0.524701194472679 3 22 "GO:0071813;GO:0071814" "lipoprotein particle binding" 0.838713049926489
-1896 0.0337617675971423 4 16 "GO:0071837" "HMG box domain binding" 0.33607133547079
-1092 0.161294305018357 2 21 "GO:0071855" "neuropeptide receptor binding" 0.573390360962382
235 0.763031221401064 3 21 "GO:0071889" "14-3-3 protein binding" 0.927299825449196
41 0.975669199381031 4 7 "GO:0071933" "Arp2/3 complex binding" 0.992301602613523
426 0.622875718701397 4 17 "GO:0071949" "FAD binding" 0.87903672855695
-623 0.20060373705711 6 54 "GO:0072341" "modified amino acid binding" 0.626028778429801
-1891 0.0563494869580131 2 13 "GO:0072349" "modified amino acid transmembrane transporter activity" 0.384710633472508
432 0.135301582086071 3 154 "GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.544396239545249
114 0.928051847789666 4 8 "GO:0072542" "protein phosphatase activator activity" 0.979109716438288
853 0.285547867844919 4 20 "GO:0080025" "phosphatidylinositol-3,5-bisphosphate binding" 0.68236275797198
-2899 0.069471334680982 2 5 "GO:0086006" "voltage-gated sodium channel activity involved in cardiac muscle cell action potential" 0.41555330469725
-1955 0.2208696304687 4 5 "GO:0086007" "voltage-gated calcium channel activity involved in cardiac muscle cell action potential" 0.638152359792118
-1088 0.420092507188509 7 7 "GO:0086008" "voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization" 0.76914898751882
212 0.858374575642363 2 9 "GO:0086080" "protein binding involved in heterotypic cell-cell adhesion" 0.958614108897941
498 0.732656864118506 3 6 "GO:0086083" "cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication" 0.922048796880163
30 0.973168952105688 2 16 "GO:0090079" "translation regulator activity, nucleic acid binding" 0.992301602613523
709 0.59921969662832 2 7 "GO:0090482" "vitamin transmembrane transporter activity" 0.866133961395504
-558 0.496316788084948 2 19 "GO:0090484;GO:0015238" "drug transporter activity" 0.822018619208734
-179 0.887113420684619 2 8 "GO:0097027" "ubiquitin-protein ligase activator activity" 0.961506281226457
-983 0.0624405981050335 2 46 "GO:0097110" "scaffold protein binding" 0.398782668107204
-152 0.89818053969752 2 9 "GO:0097153" "cysteine-type endopeptidase activity involved in apoptotic process" 0.964368326938748
-899 0.476668725428238 3 8 "GO:0097157" "pre-mRNA intronic binding" 0.802509823201653
3040 0.0370261334978338 6 6 "GO:0097322" "7SK snRNA binding" 0.345081490709061
2084 0.122638441422574 2 7 "GO:0097493" "structural molecule activity conferring elasticity" 0.531297433936998
2431 0.0183890967309536 2 12 "GO:0097602" "cullin family protein binding" 0.266437579301817
-1277 0.344313570977601 2 7 "GO:0098505" "G-rich strand telomeric DNA binding" 0.729100358919901
2654 0.0965909800867389 3 5 "GO:0098599;GO:0008474" "palmitoyl hydrolase activity" 0.491224338797304
1087 0.455747939972324 2 6 "GO:0098639;GO:0098634" "protein binding involved in cell-matrix adhesion" 0.787730031654607
1196 9.00147656689058e-09 2 302 "GO:0098641;GO:0045296;GO:0098632;GO:0098631" "cadherin binding" 3.91264181440844e-06
-247 0.83588129795899 2 9 "GO:1901338" "catecholamine binding" 0.951124967311102
2058 0.158115146143425 2 6 "GO:1901474;GO:0045118" "azole transmembrane transporter activity" 0.573173678917031
1050 0.0966494906048482 2 32 "GO:1901505" "carbohydrate derivative transporter activity" 0.491224338797304
214 0.712428419353721 3 38 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 0.91196826706686
1992 0.00319016194478994 3 28 "GO:1901677" "phosphate transmembrane transporter activity" 0.132190620682128
551 0.423445439059354 3 27 "GO:1901682" "sulfur compound transmembrane transporter activity" 0.770115554439885
534 0.113481428812743 2 113 "GO:1901981" "phosphatidylinositol phosphate binding" 0.524751004155379
538 0.208504291311916 3 70 "GO:1902936" "phosphatidylinositol bisphosphate binding" 0.630400220852609
717 0.653264948886392 2 5 "GO:1990050" "phosphatidic acid transporter activity" 0.886636400963007
-2714 0.089234807166126 3 5 "GO:1990239" "steroid hormone binding" 0.47301702660418
1276 0.344421641943757 2 7 "GO:1990247" "N6-methyladenosine-containing RNA binding" 0.729100358919901
