,log2FoldChange
ENSG00000058673,0.00452483293487875
ENSG00000058729,-0.146908198382843
ENSG00000058799,0.379032015072825
ENSG00000058804,-0.0975519877020172
ENSG00000058866,-0.0246919163448523
ENSG00000059122,0.00162488332454444
ENSG00000059145,0.275955941431485
ENSG00000059377,-0.125944901913133
ENSG00000059378,0.113355630794322
ENSG00000059573,-0.365151042217205
ENSG00000059588,-0.304129663780007
ENSG00000059691,-0.261395568959739
ENSG00000059728,-0.117158883456288
ENSG00000059758,-0.299381393711665
ENSG00000059769,0.125844003221349
ENSG00000059804,0.0385374107108854
ENSG00000059915,-0.290403754839092
ENSG00000060069,0.279877635907768
ENSG00000060138,0.488780845722555
ENSG00000060140,-0.0590796110533514
ENSG00000060237,-0.102976114792047
ENSG00000060303,-0.0940698658960641
ENSG00000060339,-0.00117432659296024
ENSG00000060491,0.112825268079515
ENSG00000060558,-0.0246919163448522
ENSG00000060566,-0.0246919163448522
ENSG00000060642,0.233455970822163
ENSG00000060656,0.140814702666947
ENSG00000060688,-0.0517645144861632
ENSG00000060709,-0.124937747589873
ENSG00000060718,1.38100196640658
ENSG00000060749,-0.140493779926566
ENSG00000060762,0.435651790877892
ENSG00000060971,0.0948168207716064
ENSG00000060982,0.0182965068734281
ENSG00000061273,0.573833791008149
ENSG00000061337,-0.931579603595232
ENSG00000061455,-0.0310281491760834
ENSG00000061492,NA
ENSG00000061656,0.366356725267543
ENSG00000061676,0.251323148650339
ENSG00000061794,0.234597381178079
ENSG00000061918,0.0063604674524707
ENSG00000061936,-0.0930194236064961
ENSG00000061938,-0.201564916828302
ENSG00000061987,-0.0992650250420976
ENSG00000062038,0.14723276974727
ENSG00000062096,-0.0374595420558398
ENSG00000062194,-0.159622504152898
ENSG00000062282,-0.25520987321376
ENSG00000062370,0.196720124660819
ENSG00000062485,-0.0737899033155751
ENSG00000062524,0.0213610393167503
ENSG00000062582,-0.229798124083322
ENSG00000062598,0.169984483198709
ENSG00000062650,0.0881833089319684
ENSG00000062716,0.535173075039803
ENSG00000062725,-0.0854541546152432
ENSG00000062822,-0.322441654540013
ENSG00000063015,-0.0894758245719871
ENSG00000063046,-0.0203250847285383
ENSG00000063127,-0.751459205988181
ENSG00000063169,0.467903707006197
ENSG00000063176,0.113674397526367
ENSG00000063177,-0.0666128290949527
ENSG00000063180,-0.431415249887709
ENSG00000063241,-0.0529126657986573
ENSG00000063244,-0.215940832717944
ENSG00000063245,0.178002985774555
ENSG00000063322,0.0747869344320617
ENSG00000063438,-0.396738789649935
ENSG00000063515,NA
ENSG00000063587,0.350499804002236
ENSG00000063601,-0.00454071351031776
ENSG00000063660,-0.412923471468397
ENSG00000063761,-0.14851191697364
ENSG00000063854,0.250900651124904
ENSG00000063978,0.0313338761790533
ENSG00000064012,-0.180081355208221
ENSG00000064042,-0.000257037759870386
ENSG00000064102,-0.0111187045898434
ENSG00000064115,0.791859767300232
ENSG00000064195,NA
ENSG00000064199,-0.0450749909897155
ENSG00000064201,-1.18857332428252
ENSG00000064205,-0.680636930814032
ENSG00000064218,NA
ENSG00000064225,-0.433919125377697
ENSG00000064270,0.192183633751015
ENSG00000064300,0.203074814018285
ENSG00000064309,-1.43141549801885
ENSG00000064313,0.0755617979104188
ENSG00000064393,0.576994008041953
ENSG00000064419,-0.0833725832701989
ENSG00000064489,0.227393861115293
ENSG00000064490,0.00899899498660275
ENSG00000064545,0.108979887872805
ENSG00000064547,-0.0837250321941259
ENSG00000064601,-0.263952242481662
ENSG00000064607,-0.128477127480354
ENSG00000064651,0.0274616853652086
ENSG00000064652,0.52885155301315
ENSG00000064655,0.037919323517886
ENSG00000064666,0.753001086726701
ENSG00000064687,-0.763571936221183
ENSG00000064692,-0.813457865702653
ENSG00000064703,0.299835215990613
ENSG00000064726,0.128313543765423
ENSG00000064763,0.361364542226802
ENSG00000064787,-0.725543974435391
ENSG00000064835,0.0411875243432992
ENSG00000064886,-0.0473476830205619
ENSG00000064932,0.27491989095597
ENSG00000064933,0.511421210352831
ENSG00000064961,0.20711314479127
ENSG00000064989,-0.485972999580369
ENSG00000064995,0.0475062327058865
ENSG00000064999,0.145640682410603
ENSG00000065000,-0.0202837880475462
ENSG00000065029,-0.0835327998961285
ENSG00000065054,-0.0842383413988934
ENSG00000065057,-0.10472470393132
ENSG00000065060,-0.117485940243564
ENSG00000065135,0.0959133424230021
ENSG00000065150,-0.140564139968894
ENSG00000065154,0.0580893244376534
ENSG00000065183,0.0620921786481885
ENSG00000065243,0.0756552499030867
ENSG00000065268,0.238116229212934
ENSG00000065308,0.204162422633151
ENSG00000065320,0.439263263224632
ENSG00000065325,0.0820518760385664
ENSG00000065328,-0.290713277675244
ENSG00000065357,-0.0811438678349836
ENSG00000065361,0.19243161979656
ENSG00000065371,-0.0246919163448523
ENSG00000065413,-0.0584667676242324
ENSG00000065427,0.0877058080875753
ENSG00000065457,-0.227494665610425
ENSG00000065485,-0.162118860544771
ENSG00000065491,-0.397027208291037
ENSG00000065518,-0.230315082048567
ENSG00000065526,0.647564415973222
ENSG00000065534,0.0487792184516417
ENSG00000065548,-0.106452891715521
ENSG00000065559,0.115837355347229
ENSG00000065600,-0.20531463468865
ENSG00000065609,0.119013738544615
ENSG00000065613,0.114187341098077
ENSG00000065615,-0.103517606930759
ENSG00000065618,-0.115625631641117
ENSG00000065621,-0.0436521483235201
ENSG00000065665,-0.433657554892355
ENSG00000065675,0.208376971580465
ENSG00000065717,0.690833271614959
ENSG00000065802,0.304085370816637
ENSG00000065809,-0.960133498718703
ENSG00000065833,-0.618386092405839
ENSG00000065882,0.560260274855478
ENSG00000065883,0.142141188193308
ENSG00000065911,0.253267925981249
ENSG00000065923,-0.356942873088808
ENSG00000065970,0.0335080444943639
ENSG00000065978,-0.0675853067114016
ENSG00000065989,0.218246921255864
ENSG00000066027,0.244494593487345
ENSG00000066032,NA
ENSG00000066044,0.0563133429065884
ENSG00000066056,0.238676938591782
ENSG00000066084,-0.223858702255676
ENSG00000066117,0.0365455405980704
ENSG00000066135,-0.285953108310378
ENSG00000066136,-0.287817059172253
ENSG00000066185,-0.390500995031606
ENSG00000066230,-0.13524601354372
ENSG00000066248,-0.0643471260494134
ENSG00000066279,-0.568897909140462
ENSG00000066294,NA
ENSG00000066322,0.520764194230059
ENSG00000066336,-0.244605516756816
ENSG00000066379,-0.164843341026456
ENSG00000066382,-0.335097016719278
ENSG00000066405,-0.0973031907016763
ENSG00000066422,-0.302733915214223
ENSG00000066427,-0.0426203914276071
ENSG00000066455,0.00855119599253324
ENSG00000066468,-1.3115788101438
ENSG00000066557,-0.00535486802374465
ENSG00000066583,-0.0168452228784679
ENSG00000066629,0.0918321340302534
ENSG00000066651,-0.132069498867807
ENSG00000066654,-0.0310146521731038
ENSG00000066697,-0.646304395789129
ENSG00000066735,-0.137266019287776
ENSG00000066739,-0.15412920190401
ENSG00000066777,0.0841645549720517
ENSG00000066813,NA
ENSG00000066827,-0.389668864614629
ENSG00000066855,0.369167101535839
ENSG00000066923,0.0365039770175688
ENSG00000066926,-0.0710687619705429
ENSG00000066933,0.116645866511085
ENSG00000067048,0.00871398421414113
ENSG00000067057,0.0540595020481391
ENSG00000067064,0.010452221272649
ENSG00000067066,0.0156245670565803
ENSG00000067082,1.06727767220314
ENSG00000067113,-0.858059461878215
ENSG00000067141,-0.245972773655865
ENSG00000067167,0.588751339689292
ENSG00000067177,0.788327390135001
ENSG00000067182,0.0789864669248722
ENSG00000067191,0.193910055924617
ENSG00000067208,0.220097291041116
ENSG00000067221,-0.335201845959317
ENSG00000067225,-0.330494593017181
ENSG00000067248,-0.0228095149247762
ENSG00000067334,0.0988026360703953
ENSG00000067365,0.0794736297585808
ENSG00000067369,-0.748146426940806
ENSG00000067445,-0.720062171862495
ENSG00000067533,0.134292080091301
ENSG00000067560,0.132371689043831
ENSG00000067596,0.0273194911852345
ENSG00000067601,-0.182830140501801
ENSG00000067606,0.0758033945704636
ENSG00000067646,0.0471280257751492
ENSG00000067704,0.123247243923597
ENSG00000067715,-0.0195851876936175
ENSG00000067798,1.80533789814534
ENSG00000067829,-0.0825488632191871
ENSG00000067836,0.0227407992223517
ENSG00000067840,-0.25305092824007
ENSG00000067842,-0.493874494183512
ENSG00000067900,0.56398890660468
ENSG00000067955,0.433201437748092
ENSG00000067992,0.295414450159282
ENSG00000068001,-0.242946548760853
ENSG00000068024,0.109397124268414
ENSG00000068028,0.421748134484835
ENSG00000068078,0.232248998735388
ENSG00000068079,0.248387433803927
ENSG00000068097,-0.107364558390477
ENSG00000068120,0.242032529910657
ENSG00000068137,-0.0808460928728571
ENSG00000068305,0.517042608374328
ENSG00000068308,0.172234674145831
ENSG00000068323,-0.104375907817193
ENSG00000068354,-0.0462489998692119
ENSG00000068366,-0.31390740893077
ENSG00000068383,1.21224796232901
ENSG00000068394,0.019361477453383
ENSG00000068400,-0.0407173723486062
ENSG00000068438,0.0314569200515069
ENSG00000068489,-0.225861519420834
ENSG00000068615,0.00824780399922346
ENSG00000068650,-0.00860567506268123
ENSG00000068654,0.18175901529234
ENSG00000068697,-0.232187198463873
ENSG00000068724,-0.0562118944164731
ENSG00000068745,-0.291083260921886
ENSG00000068781,0.211294068381832
ENSG00000068784,-0.537394773005883
ENSG00000068793,0.17363514741888
ENSG00000068796,-0.0856580302931643
ENSG00000068831,1.6708249244525
ENSG00000068878,0.183778209701928
ENSG00000068885,-0.296964113623688
ENSG00000068903,-0.108768945320548
ENSG00000068912,0.189005003918628
ENSG00000068971,0.150889377734095
ENSG00000068976,-0.697554695892031
ENSG00000068985,NA
ENSG00000069011,-0.2161405585449
ENSG00000069018,NA
ENSG00000069020,-0.719730358760162
ENSG00000069122,0.0583807733301533
ENSG00000069188,-0.360880528317688
ENSG00000069206,NA
ENSG00000069248,0.151321925078885
ENSG00000069275,-0.244530331878245
ENSG00000069329,-0.196334808948842
ENSG00000069345,0.0966535411071951
ENSG00000069399,-0.55947384973555
ENSG00000069424,0.225425662241002
ENSG00000069431,0.906724334641639
ENSG00000069482,-0.477068183252594
ENSG00000069493,0.226175407716951
ENSG00000069509,0.150908852668338
ENSG00000069535,0.961961296025174
ENSG00000069667,0.455377194027378
ENSG00000069696,0.253048154220453
ENSG00000069702,0.132237589556953
ENSG00000069712,0.124162229357418
ENSG00000069764,0.215395910231157
ENSG00000069812,-0.576237125404093
ENSG00000069849,0.144562963615371
ENSG00000069869,0.25229275028888
ENSG00000069943,0.0467556879330474
ENSG00000069956,-0.15487675050845
ENSG00000069966,-0.00751605304633454
ENSG00000069974,0.217418613020086
ENSG00000069998,0.592132093588159
ENSG00000070010,0.170842007337133
ENSG00000070018,-0.426711978756875
ENSG00000070019,0.0998162755525002
ENSG00000070031,0.123278665533519
ENSG00000070047,0.202478026463359
ENSG00000070061,0.0525729752241791
ENSG00000070081,-0.441256345586651
ENSG00000070087,-0.315618879514452
ENSG00000070159,0.523809619116642
ENSG00000070182,0.00888943358251872
ENSG00000070190,0.322435058519511
ENSG00000070193,-0.891342025853175
ENSG00000070214,0.311472202061906
ENSG00000070269,-0.255489001817648
ENSG00000070366,-0.29908049902525
ENSG00000070367,-0.00931536488461737
ENSG00000070371,0.541423638872386
ENSG00000070388,1.53207075293724
ENSG00000070404,1.62118221373018
ENSG00000070413,0.0628059843775142
ENSG00000070423,0.327866526705562
ENSG00000070444,0.124122898325194
ENSG00000070476,0.318366458448888
ENSG00000070495,0.452623342669747
ENSG00000070501,-0.295651700060414
ENSG00000070526,NA
ENSG00000070540,0.844127990075638
ENSG00000070601,0.0411875243432992
ENSG00000070610,0.427941290811059
ENSG00000070614,0.254372019562746
ENSG00000070669,-0.919069612808626
ENSG00000070718,-0.42664362755574
ENSG00000070729,NA
ENSG00000070731,0.239030980412132
ENSG00000070748,NA
ENSG00000070756,-0.0632524378596718
ENSG00000070759,-0.429958156956252
ENSG00000070761,-0.194773070987633
ENSG00000070770,-0.142300161791764
ENSG00000070778,0.149646978072253
ENSG00000070785,-0.100956282191041
ENSG00000070808,-1.77818570724728
ENSG00000070814,-0.11721795404143
ENSG00000070831,0.0924282138257411
ENSG00000070882,-1.01596646554097
ENSG00000070886,NA
ENSG00000070915,0.00824780399922346
ENSG00000070950,0.21478728695894
ENSG00000070961,0.446603128062068
ENSG00000070985,0.00824780399922346
ENSG00000071051,0.163164177460115
ENSG00000071054,-0.127972468506137
ENSG00000071073,-0.0381301436370981
ENSG00000071082,0.0383994496879753
ENSG00000071127,0.812893727177747
ENSG00000071189,-0.0842299257197567
ENSG00000071203,NA
ENSG00000071205,0.455800760866915
ENSG00000071242,0.891718038942749
ENSG00000071243,-0.110901018893822
ENSG00000071246,-0.0977978323185342
ENSG00000071282,1.46838756071308
ENSG00000071462,-0.0572500703739614
ENSG00000071537,0.195627757525335
ENSG00000071539,-0.0747825761506405
ENSG00000071553,0.0235886703184892
ENSG00000071564,-0.453737000341223
ENSG00000071575,-0.313018018540409
ENSG00000071626,0.216354983380365
ENSG00000071655,-0.114638009807011
ENSG00000071677,NA
ENSG00000071794,-0.241318892414989
ENSG00000071859,0.261587226975742
ENSG00000071889,0.234553934153965
ENSG00000071894,0.0187200905156677
ENSG00000071909,-0.191542547948481
ENSG00000071967,0.206558715075309
ENSG00000071991,NA
ENSG00000071994,0.0955379724507716
ENSG00000072041,-0.469123997152729
ENSG00000072042,0.0793303240668181
ENSG00000072062,-0.142268322378822
ENSG00000072071,-0.312550074890688
ENSG00000072080,0.0411875243432992
ENSG00000072110,0.412960758542619
ENSG00000072121,-0.383925117300007
ENSG00000072133,-0.237953627721871
ENSG00000072134,0.384295295827583
ENSG00000072135,0.456659979247805
ENSG00000072163,1.09949796228008
ENSG00000072182,-0.459223605376329
ENSG00000072195,-0.485079282211396
ENSG00000072201,0.315974820017137
ENSG00000072210,-0.92876816603565
ENSG00000072274,0.200303918353442
ENSG00000072310,-0.668089335507443
ENSG00000072315,-0.443582278048853
ENSG00000072364,-0.0282335023573161
ENSG00000072401,0.141221896881658
ENSG00000072415,-0.177999991005415
ENSG00000072422,0.0817078929527797
ENSG00000072444,-0.386349065616059
ENSG00000072501,-0.158877306701486
ENSG00000072506,0.224006110591408
ENSG00000072518,-0.0558600739461453
ENSG00000072571,1.33304757658692
ENSG00000072609,0.114049891470502
ENSG00000072657,0.165230584482784
ENSG00000072682,-0.347213915071247
ENSG00000072694,NA
ENSG00000072736,0.0301881819136986
ENSG00000072756,0.109351501432813
ENSG00000072778,-0.0516783406406062
ENSG00000072786,0.197421550662872
ENSG00000072803,0.02857372272329
ENSG00000072818,-0.28497791560909
ENSG00000072832,-0.244149479554504
ENSG00000072840,-0.167382995349535
ENSG00000072849,-0.00607123442416007
ENSG00000072858,-0.3942535368689
ENSG00000072864,0.311221588614095
ENSG00000072952,0.381713157013082
ENSG00000072954,-0.0532670291884035
ENSG00000072958,1.05997679225513
ENSG00000073008,-0.347021010122597
ENSG00000073009,0.0743679919079337
ENSG00000073050,-0.106596989363572
ENSG00000073060,-0.517118127317822
ENSG00000073067,-0.174981271030497
ENSG00000073111,-0.638197963861339
ENSG00000073146,-0.859992751273897
ENSG00000073150,-0.400895563361689
ENSG00000073169,0.459818999202399
ENSG00000073282,0.00824780399922346
ENSG00000073331,-0.361160800788508
ENSG00000073350,0.156636235090204
ENSG00000073417,0.0424209111522217
ENSG00000073464,0.384340826574727
ENSG00000073536,-0.468298211639571
ENSG00000073578,0.0318689372551542
ENSG00000073584,-0.223604719924748
ENSG00000073598,-0.0708170719733758
ENSG00000073605,-0.242512874110752
ENSG00000073614,0.0630316351885482
ENSG00000073670,-0.554309265328235
ENSG00000073711,-0.259239980974028
ENSG00000073712,0.615474199104073
ENSG00000073734,NA
ENSG00000073737,NA
ENSG00000073754,NA
ENSG00000073756,-0.914380756018355
ENSG00000073792,0.75037896688897
ENSG00000073803,0.17334574960627
ENSG00000073849,-0.279169645437136
ENSG00000073861,NA
ENSG00000073905,0.225305797062649
ENSG00000073910,0.430102320622518
ENSG00000073921,0.262068206537902
ENSG00000073969,-0.040029414071816
ENSG00000074047,-0.86703745098743
ENSG00000074054,0.198020680351475
ENSG00000074071,0.0511367098242845
ENSG00000074181,0.524148943640063
ENSG00000074201,-0.236359249688495
ENSG00000074211,0.552082018214078
ENSG00000074219,-0.694446703043956
ENSG00000074266,-0.0548704043998217
ENSG00000074276,-0.339271177914761
ENSG00000074317,0.199698432820641
ENSG00000074319,0.397862849209522
ENSG00000074356,-0.0454115259350699
ENSG00000074370,0.0838692310231893
ENSG00000074410,-0.658865965698652
ENSG00000074416,0.416331506513992
ENSG00000074527,0.718675634885429
ENSG00000074582,0.0760972553728209
ENSG00000074590,1.28783662942846
ENSG00000074603,0.170699220526396
ENSG00000074621,0.121285556653733
ENSG00000074657,-0.0948757356345617
ENSG00000074660,1.12589858204397
ENSG00000074695,-0.207478525455782
ENSG00000074696,-0.168807515285135
ENSG00000074706,0.0508261575026679
ENSG00000074755,0.0923129319036064
ENSG00000074771,NA
ENSG00000074800,0.274394993515831
ENSG00000074803,-0.371055727475347
ENSG00000074842,0.184999515794853
ENSG00000074855,-0.312398328015079
ENSG00000074935,-0.689919031729617
ENSG00000074964,0.142008583625213
ENSG00000074966,-0.173160200187343
ENSG00000075035,NA
ENSG00000075043,-0.0246919163448523
ENSG00000075073,-0.159582713284061
ENSG00000075089,0.0530382945310708
ENSG00000075131,-0.243528650830134
ENSG00000075142,0.472882933588486
ENSG00000075151,-0.181434494295711
ENSG00000075188,-0.203193091159695
ENSG00000075213,-1.12571050015932
ENSG00000075218,0.202102537030968
ENSG00000075223,-0.110871082038093
ENSG00000075234,0.323347154610373
ENSG00000075239,0.178683706808527
ENSG00000075240,-1.08802393494137
ENSG00000075275,-0.560351699696684
ENSG00000075290,-0.462202649056584
ENSG00000075292,0.016903419615926
ENSG00000075303,-0.187276732568789
ENSG00000075336,-0.156379876499453
ENSG00000075340,0.0411875243432992
ENSG00000075388,NA
ENSG00000075391,0.514580639310128
ENSG00000075399,0.127143635210088
ENSG00000075407,0.00659493572632273
ENSG00000075413,-0.11859299067992
ENSG00000075415,0.220257883580578
ENSG00000075420,0.682099941251866
ENSG00000075426,0.259181499747895
ENSG00000075429,0.0411875243432992
ENSG00000075461,NA
ENSG00000075539,0.355589095900958
ENSG00000075568,-0.217920434099093
